"","case","alt","choice","dist","cost","ivt","ovt","freq","income","urban","noalt"
"7329",2114,"car",0,417,79.23,278,0,0,70,2,4
"7330",2115,"train",0,417,62.55,263,74,3,70,2,4
"7331",2115,"air",1,417,163.1,58,98,36,70,2,4
"7332",2115,"bus",0,417,32.27,290,77,10,70,2,4
"7333",2115,"car",0,417,79.23,278,0,0,70,2,4
"7334",2116,"train",0,417,62.55,263,74,3,70,2,4
"7335",2116,"air",1,417,163.1,58,98,36,70,2,4
"7336",2116,"bus",0,417,32.27,290,77,10,70,2,4
"7337",2116,"car",0,417,79.23,278,0,0,70,2,4
"7338",2117,"train",0,417,62.55,263,74,3,70,2,4
"7339",2117,"air",1,417,163.1,58,98,36,70,2,4
"7340",2117,"bus",0,417,32.27,290,77,10,70,2,4
"7341",2117,"car",0,417,79.23,278,0,0,70,2,4
"7342",2118,"train",0,417,62.55,263,74,3,55,2,4
"7343",2118,"air",1,417,163.1,58,98,36,55,2,4
"7344",2118,"bus",0,417,32.27,290,77,10,55,2,4
"7345",2118,"car",0,417,79.23,278,0,0,55,2,4
"7346",2119,"train",0,417,62.55,263,74,3,30,2,4
"7347",2119,"air",1,417,163.1,58,98,36,30,2,4
"7348",2119,"bus",0,417,32.27,290,77,10,30,2,4
"7349",2119,"car",0,417,79.23,278,0,0,30,2,4
"7350",2120,"train",0,417,62.55,263,74,3,70,2,4
"7351",2120,"air",1,417,163.1,58,98,36,70,2,4
"7352",2120,"bus",0,417,32.27,290,77,10,70,2,4
"7353",2120,"car",0,417,79.23,278,0,0,70,2,4
"7354",2121,"train",0,417,62.55,263,74,3,70,2,4
"7355",2121,"air",1,417,163.1,58,98,36,70,2,4
"7356",2121,"bus",0,417,32.27,290,77,10,70,2,4
"7357",2121,"car",0,417,79.23,278,0,0,70,2,4
"7358",2122,"train",0,417,62.55,263,74,3,25,2,4
"7359",2122,"air",1,417,163.1,58,98,36,25,2,4
"7360",2122,"bus",0,417,32.27,290,77,10,25,2,4
"7361",2122,"car",0,417,79.23,278,0,0,25,2,4
"7362",2123,"train",0,417,62.55,263,74,3,70,2,4
"7363",2123,"air",1,417,163.1,58,98,36,70,2,4
"7364",2123,"bus",0,417,32.27,290,77,10,70,2,4
"7365",2123,"car",0,417,79.23,278,0,0,70,2,4
"7366",2124,"train",0,417,62.55,263,74,3,70,2,4
"7367",2124,"air",1,417,163.1,58,98,36,70,2,4
"7368",2124,"bus",0,417,32.27,290,77,10,70,2,4
"7369",2124,"car",0,417,79.23,278,0,0,70,2,4
"7370",2125,"train",0,417,62.55,263,74,3,45,2,4
"7371",2125,"air",1,417,163.1,58,98,36,45,2,4
"7372",2125,"bus",0,417,32.27,290,77,10,45,2,4
"7373",2125,"car",0,417,79.23,278,0,0,45,2,4
"7374",2126,"train",0,417,62.55,263,74,3,45,2,4
"7375",2126,"air",1,417,163.1,58,98,36,45,2,4
"7376",2126,"bus",0,417,32.27,290,77,10,45,2,4
"7377",2126,"car",0,417,79.23,278,0,0,45,2,4
"7378",2127,"train",0,417,62.55,263,74,3,70,2,4
"7379",2127,"air",1,417,163.1,58,98,36,70,2,4
"7380",2127,"bus",0,417,32.27,290,77,10,70,2,4
"7381",2127,"car",0,417,79.23,278,0,0,70,2,4
"7382",2128,"train",0,417,62.55,263,74,3,31,2,4
"7383",2128,"air",1,417,163.1,58,98,36,31,2,4
"7384",2128,"bus",0,417,32.27,290,77,10,31,2,4
"7385",2128,"car",0,417,79.23,278,0,0,31,2,4
"7386",2129,"train",0,417,62.55,263,74,3,45,2,4
"7387",2129,"air",1,417,163.1,58,98,36,45,2,4
"7388",2129,"bus",0,417,32.27,290,77,10,45,2,4
"7389",2129,"car",0,417,79.23,278,0,0,45,2,4
"7390",2130,"train",0,417,62.55,263,74,3,70,2,4
"7391",2130,"air",1,417,163.1,58,98,36,70,2,4
"7392",2130,"bus",0,417,32.27,290,77,10,70,2,4
"7393",2130,"car",0,417,79.23,278,0,0,70,2,4
"7394",2131,"train",0,417,62.55,263,74,3,55,2,4
"7395",2131,"air",1,417,163.1,58,98,36,55,2,4
"7396",2131,"bus",0,417,32.27,290,77,10,55,2,4
"7397",2131,"car",0,417,79.23,278,0,0,55,2,4
"7398",2132,"train",0,417,62.55,263,74,3,35,2,4
"7399",2132,"air",1,417,163.1,58,98,36,35,2,4
"7400",2132,"bus",0,417,32.27,290,77,10,35,2,4
"7401",2132,"car",0,417,79.23,278,0,0,35,2,4
"7402",2133,"train",0,417,62.55,263,74,3,45,2,4
"7403",2133,"air",1,417,163.1,58,98,36,45,2,4
"7404",2133,"bus",0,417,32.27,290,77,10,45,2,4
"7405",2133,"car",0,417,79.23,278,0,0,45,2,4
"7406",2134,"train",0,417,62.55,263,74,3,70,2,4
"7407",2134,"air",1,417,163.1,58,98,36,70,2,4
"7408",2134,"bus",0,417,32.27,290,77,10,70,2,4
"7409",2134,"car",0,417,79.23,278,0,0,70,2,4
"7410",2135,"train",0,417,62.55,263,74,3,70,2,4
"7411",2135,"air",1,417,163.1,58,98,36,70,2,4
"7412",2135,"bus",0,417,32.27,290,77,10,70,2,4
"7413",2135,"car",0,417,79.23,278,0,0,70,2,4
"7414",2136,"train",0,417,62.55,263,74,3,55,2,4
"7415",2136,"air",1,417,163.1,58,98,36,55,2,4
"7416",2136,"bus",0,417,32.27,290,77,10,55,2,4
"7417",2136,"car",0,417,79.23,278,0,0,55,2,4
"7418",2137,"train",0,417,62.55,263,74,3,70,2,4
"7419",2137,"air",1,417,163.1,58,98,36,70,2,4
"7420",2137,"bus",0,417,32.27,290,77,10,70,2,4
"7421",2137,"car",0,417,79.23,278,0,0,70,2,4
"7422",2138,"train",0,417,62.55,263,74,3,70,2,4
"7423",2138,"air",1,417,163.1,58,98,36,70,2,4
"7424",2138,"bus",0,417,32.27,290,77,10,70,2,4
"7425",2138,"car",0,417,79.23,278,0,0,70,2,4
"7426",2139,"train",0,417,62.55,263,74,3,45,2,4
"7427",2139,"air",0,417,163.1,58,98,36,45,2,4
"7428",2139,"bus",1,417,32.27,290,77,10,45,2,4
"7429",2139,"car",0,417,79.23,278,0,0,45,2,4
"7430",2140,"train",0,417,62.55,263,74,3,70,2,4
"7431",2140,"air",0,417,163.1,58,98,36,70,2,4
"7432",2140,"bus",0,417,32.27,290,77,10,70,2,4
"7433",2140,"car",1,417,79.23,278,0,0,70,2,4
"7434",2141,"train",0,417,62.55,263,74,3,55,2,4
"7435",2141,"air",0,417,163.1,58,98,36,55,2,4
"7436",2141,"bus",0,417,32.27,290,77,10,55,2,4
"7437",2141,"car",1,417,79.23,278,0,0,55,2,4
"7438",2142,"train",0,417,62.55,263,74,3,70,2,4
"7439",2142,"air",0,417,163.1,58,98,36,70,2,4
"7440",2142,"bus",0,417,32.27,290,77,10,70,2,4
"7441",2142,"car",1,417,79.23,278,0,0,70,2,4
"7442",2143,"train",0,417,62.55,263,74,3,55,2,4
"7443",2143,"air",0,417,163.1,58,98,36,55,2,4
"7444",2143,"bus",0,417,32.27,290,77,10,55,2,4
"7445",2143,"car",1,417,79.23,278,0,0,55,2,4
"7446",2144,"train",0,417,62.55,263,74,3,70,2,4
"7447",2144,"air",0,417,163.1,58,98,36,70,2,4
"7448",2144,"bus",0,417,32.27,290,77,10,70,2,4
"7449",2144,"car",1,417,79.23,278,0,0,70,2,4
"7450",2145,"train",0,417,62.55,263,74,3,70,2,4
"7451",2145,"air",0,417,163.1,58,98,36,70,2,4
"7452",2145,"bus",0,417,32.27,290,77,10,70,2,4
"7453",2145,"car",1,417,79.23,278,0,0,70,2,4
"7454",2146,"train",0,417,62.55,263,74,3,35,2,4
"7455",2146,"air",0,417,163.1,58,98,36,35,2,4
"7456",2146,"bus",0,417,32.27,290,77,10,35,2,4
"7457",2146,"car",1,417,79.23,278,0,0,35,2,4
"7458",2147,"train",0,417,62.55,263,74,3,70,2,4
"7459",2147,"air",0,417,163.1,58,98,36,70,2,4
"7460",2147,"bus",0,417,32.27,290,77,10,70,2,4
"7461",2147,"car",1,417,79.23,278,0,0,70,2,4
"7462",2148,"train",0,417,62.55,263,74,3,70,2,4
"7463",2148,"air",0,417,163.1,58,98,36,70,2,4
"7464",2148,"bus",0,417,32.27,290,77,10,70,2,4
"7465",2148,"car",1,417,79.23,278,0,0,70,2,4
"7466",2149,"train",0,417,62.55,263,74,3,70,2,4
"7467",2149,"air",0,417,163.1,58,98,36,70,2,4
"7468",2149,"bus",0,417,32.27,290,77,10,70,2,4
"7469",2149,"car",1,417,79.23,278,0,0,70,2,4
"7470",2150,"train",0,417,62.55,263,74,3,35,2,4
"7471",2150,"air",0,417,163.1,58,98,36,35,2,4
"7472",2150,"bus",0,417,32.27,290,77,10,35,2,4
"7473",2150,"car",1,417,79.23,278,0,0,35,2,4
"7474",2151,"train",0,417,62.55,263,74,3,45,2,4
"7475",2151,"air",0,417,163.1,58,98,36,45,2,4
"7476",2151,"bus",0,417,32.27,290,77,10,45,2,4
"7477",2151,"car",1,417,79.23,278,0,0,45,2,4
"7478",2152,"train",1,427,64.25,263,75,3,45,2,4
"7479",2152,"air",0,427,164.5,58,98,36,45,2,4
"7480",2152,"bus",0,427,32.07,290,80,10,45,2,4
"7481",2152,"car",0,427,81.13,292,0,0,45,2,4
"7482",2153,"train",1,427,64.25,263,75,3,70,2,4
"7483",2153,"air",0,427,164.5,58,98,36,70,2,4
"7484",2153,"bus",0,427,32.07,290,80,10,70,2,4
"7485",2153,"car",0,427,81.13,292,0,0,70,2,4
"7486",2154,"train",1,427,64.25,263,75,3,45,2,4
"7487",2154,"air",0,427,164.5,58,98,36,45,2,4
"7488",2154,"bus",0,427,32.07,290,80,10,45,2,4
"7489",2154,"car",0,427,81.13,292,0,0,45,2,4
"7490",2155,"train",1,427,64.25,263,75,3,5,2,4
"7491",2155,"air",0,427,164.5,58,98,36,5,2,4
"7492",2155,"bus",0,427,32.07,290,80,10,5,2,4
"7493",2155,"car",0,427,81.13,292,0,0,5,2,4
"7494",2156,"train",1,427,64.25,263,75,3,45,2,4
"7495",2156,"air",0,427,164.5,58,98,36,45,2,4
"7496",2156,"bus",0,427,32.07,290,80,10,45,2,4
"7497",2156,"car",0,427,81.13,292,0,0,45,2,4
"7498",2157,"train",0,427,64.25,263,75,3,45,2,4
"7499",2157,"air",1,427,164.5,58,98,36,45,2,4
"7500",2157,"bus",0,427,32.07,290,80,10,45,2,4
"7501",2157,"car",0,427,81.13,292,0,0,45,2,4
"7502",2158,"train",0,427,64.25,263,75,3,70,2,4
"7503",2158,"air",1,427,164.5,58,98,36,70,2,4
"7504",2158,"bus",0,427,32.07,290,80,10,70,2,4
"7505",2158,"car",0,427,81.13,292,0,0,70,2,4
"7506",2159,"train",0,427,64.25,263,75,3,35,2,4
"7507",2159,"air",1,427,164.5,58,98,36,35,2,4
"7508",2159,"bus",0,427,32.07,290,80,10,35,2,4
"7509",2159,"car",0,427,81.13,292,0,0,35,2,4
"7510",2160,"train",0,427,64.25,263,75,3,70,2,4
"7511",2160,"air",1,427,164.5,58,98,36,70,2,4
"7512",2160,"bus",0,427,32.07,290,80,10,70,2,4
"7513",2160,"car",0,427,81.13,292,0,0,70,2,4
"7514",2161,"train",0,427,64.25,263,75,3,70,2,4
"7515",2161,"air",1,427,164.5,58,98,36,70,2,4
"7516",2161,"bus",0,427,32.07,290,80,10,70,2,4
"7517",2161,"car",0,427,81.13,292,0,0,70,2,4
"7518",2162,"train",0,427,64.25,263,75,3,70,2,4
"7519",2162,"air",1,427,164.5,58,98,36,70,2,4
"7520",2162,"bus",0,427,32.07,290,80,10,70,2,4
"7521",2162,"car",0,427,81.13,292,0,0,70,2,4
"7522",2163,"train",0,427,64.25,263,75,3,70,2,4
"7523",2163,"air",1,427,164.5,58,98,36,70,2,4
"7524",2163,"bus",0,427,32.07,290,80,10,70,2,4
"7525",2163,"car",0,427,81.13,292,0,0,70,2,4
"7526",2164,"train",0,427,64.25,263,75,3,70,2,4
"7527",2164,"air",1,427,164.5,58,98,36,70,2,4
"7528",2164,"bus",0,427,32.07,290,80,10,70,2,4
"7529",2164,"car",0,427,81.13,292,0,0,70,2,4
"7530",2165,"train",0,427,64.25,263,75,3,70,2,4
"7531",2165,"air",1,427,164.5,58,98,36,70,2,4
"7532",2165,"bus",0,427,32.07,290,80,10,70,2,4
"7533",2165,"car",0,427,81.13,292,0,0,70,2,4
"7534",2166,"train",0,427,64.25,263,75,3,55,2,4
"7535",2166,"air",1,427,164.5,58,98,36,55,2,4
"7536",2166,"bus",0,427,32.07,290,80,10,55,2,4
"7537",2166,"car",0,427,81.13,292,0,0,55,2,4
"7538",2167,"train",0,427,64.25,263,75,3,45,2,4
"7539",2167,"air",1,427,164.5,58,98,36,45,2,4
"7540",2167,"bus",0,427,32.07,290,80,10,45,2,4
"7541",2167,"car",0,427,81.13,292,0,0,45,2,4
"7542",2168,"train",0,427,64.25,263,75,3,70,2,4
"7543",2168,"air",1,427,164.5,58,98,36,70,2,4
"7544",2168,"bus",0,427,32.07,290,80,10,70,2,4
"7545",2168,"car",0,427,81.13,292,0,0,70,2,4
"7546",2169,"train",0,427,64.25,263,75,3,70,2,4
"7547",2169,"air",1,427,164.5,58,98,36,70,2,4
"7548",2169,"bus",0,427,32.07,290,80,10,70,2,4
"7549",2169,"car",0,427,81.13,292,0,0,70,2,4
"7550",2170,"train",0,427,64.25,263,75,3,70,2,4
"7551",2170,"air",1,427,164.5,58,98,36,70,2,4
"7552",2170,"bus",0,427,32.07,290,80,10,70,2,4
"7553",2170,"car",0,427,81.13,292,0,0,70,2,4
"7554",2171,"train",0,427,64.25,263,75,3,45,2,4
"7555",2171,"air",1,427,164.5,58,98,36,45,2,4
"7556",2171,"bus",0,427,32.07,290,80,10,45,2,4
"7557",2171,"car",0,427,81.13,292,0,0,45,2,4
"7558",2172,"train",0,427,64.25,263,75,3,70,2,4
"7559",2172,"air",1,427,164.5,58,98,36,70,2,4
"7560",2172,"bus",0,427,32.07,290,80,10,70,2,4
"7561",2172,"car",0,427,81.13,292,0,0,70,2,4
"7562",2173,"train",0,427,64.25,263,75,3,35,2,4
"7563",2173,"air",1,427,164.5,58,98,36,35,2,4
"7564",2173,"bus",0,427,32.07,290,80,10,35,2,4
"7565",2173,"car",0,427,81.13,292,0,0,35,2,4
"7566",2174,"train",0,427,64.25,263,75,3,45,2,4
"7567",2174,"air",1,427,164.5,58,98,36,45,2,4
"7568",2174,"bus",0,427,32.07,290,80,10,45,2,4
"7569",2174,"car",0,427,81.13,292,0,0,45,2,4
"7570",2175,"train",0,427,64.25,263,75,3,70,2,4
"7571",2175,"air",1,427,164.5,58,98,36,70,2,4
"7572",2175,"bus",0,427,32.07,290,80,10,70,2,4
"7573",2175,"car",0,427,81.13,292,0,0,70,2,4
"7574",2176,"train",0,427,64.25,263,75,3,70,2,4
"7575",2176,"air",1,427,164.5,58,98,36,70,2,4
"7576",2176,"bus",0,427,32.07,290,80,10,70,2,4
"7577",2176,"car",0,427,81.13,292,0,0,70,2,4
"7578",2177,"train",0,427,64.25,263,75,3,70,2,4
"7579",2177,"air",1,427,164.5,58,98,36,70,2,4
"7580",2177,"bus",0,427,32.07,290,80,10,70,2,4
"7581",2177,"car",0,427,81.13,292,0,0,70,2,4
"7582",2178,"train",0,427,64.25,263,75,3,70,2,4
"7583",2178,"air",1,427,164.5,58,98,36,70,2,4
"7584",2178,"bus",0,427,32.07,290,80,10,70,2,4
"7585",2178,"car",0,427,81.13,292,0,0,70,2,4
"7586",2179,"train",0,427,64.25,263,75,3,35,2,4
"7587",2179,"air",1,427,164.5,58,98,36,35,2,4
"7588",2179,"bus",0,427,32.07,290,80,10,35,2,4
"7589",2179,"car",0,427,81.13,292,0,0,35,2,4
"7590",2180,"train",0,427,64.25,263,75,3,55,2,4
"7591",2180,"air",1,427,164.5,58,98,36,55,2,4
"7592",2180,"bus",0,427,32.07,290,80,10,55,2,4
"7593",2180,"car",0,427,81.13,292,0,0,55,2,4
"7594",2181,"train",0,427,64.25,263,75,3,70,2,4
"7595",2181,"air",1,427,164.5,58,98,36,70,2,4
"7596",2181,"bus",0,427,32.07,290,80,10,70,2,4
"7597",2181,"car",0,427,81.13,292,0,0,70,2,4
"7598",2182,"train",0,427,64.25,263,75,3,70,2,4
"7599",2182,"air",1,427,164.5,58,98,36,70,2,4
"7600",2182,"bus",0,427,32.07,290,80,10,70,2,4
"7601",2182,"car",0,427,81.13,292,0,0,70,2,4
"7602",2183,"train",0,427,64.25,263,75,3,70,2,4
"7603",2183,"air",1,427,164.5,58,98,36,70,2,4
"7604",2183,"bus",0,427,32.07,290,80,10,70,2,4
"7605",2183,"car",0,427,81.13,292,0,0,70,2,4
"7606",2184,"train",1,444,64.55,263,79,3,45,1,4
"7607",2184,"air",0,444,168.5,58,118,36,45,1,4
"7608",2184,"bus",0,444,31.07,290,80,10,45,1,4
"7609",2184,"car",0,444,84.36,300,0,0,45,1,4
"7610",2185,"train",0,444,64.55,263,79,3,70,1,4
"7611",2185,"air",1,444,168.5,58,118,36,70,1,4
"7612",2185,"bus",0,444,31.07,290,80,10,70,1,4
"7613",2185,"car",0,444,84.36,300,0,0,70,1,4
"7614",2186,"train",0,444,64.55,263,79,3,45,1,4
"7615",2186,"air",0,444,168.5,58,118,36,45,1,4
"7616",2186,"bus",0,444,31.07,290,80,10,45,1,4
"7617",2186,"car",1,444,84.36,300,0,0,45,1,4
"7618",2187,"train",0,462,66.55,263,110,3,70,1,4
"7619",2187,"air",1,462,167.1,58,123,36,70,1,4
"7620",2187,"bus",0,462,32.07,290,105,10,70,1,4
"7621",2187,"car",0,462,87.78,298,0,0,70,1,4
"7622",2188,"train",0,462,66.55,263,110,3,25,1,4
"7623",2188,"air",1,462,167.1,58,123,36,25,1,4
"7624",2188,"bus",0,462,32.07,290,105,10,25,1,4
"7625",2188,"car",0,462,87.78,298,0,0,25,1,4
"7626",2189,"train",0,462,66.55,263,110,3,55,1,4
"7627",2189,"air",1,462,167.1,58,123,36,55,1,4
"7628",2189,"bus",0,462,32.07,290,105,10,55,1,4
"7629",2189,"car",0,462,87.78,298,0,0,55,1,4
"7630",2190,"train",1,422,65.55,263,80,3,5,1,4
"7631",2190,"air",0,422,169.5,58,103,36,5,1,4
"7632",2190,"bus",0,422,31.07,290,75,10,5,1,4
"7633",2190,"car",0,422,80.18,285,0,0,5,1,4
"7634",2191,"train",1,422,65.55,263,80,3,55,1,4
"7635",2191,"air",0,422,169.5,58,103,36,55,1,4
"7636",2191,"bus",0,422,31.07,290,75,10,55,1,4
"7637",2191,"car",0,422,80.18,285,0,0,55,1,4
"7638",2192,"train",1,422,65.55,263,80,3,45,1,4
"7639",2192,"air",0,422,169.5,58,103,36,45,1,4
"7640",2192,"bus",0,422,31.07,290,75,10,45,1,4
"7641",2192,"car",0,422,80.18,285,0,0,45,1,4
"7642",2193,"train",0,422,65.55,263,80,3,55,1,4
"7643",2193,"air",1,422,169.5,58,103,36,55,1,4
"7644",2193,"bus",0,422,31.07,290,75,10,55,1,4
"7645",2193,"car",0,422,80.18,285,0,0,55,1,4
"7646",2194,"train",0,422,65.55,263,80,3,70,1,4
"7647",2194,"air",1,422,169.5,58,103,36,70,1,4
"7648",2194,"bus",0,422,31.07,290,75,10,70,1,4
"7649",2194,"car",0,422,80.18,285,0,0,70,1,4
"7650",2195,"train",0,422,65.55,263,80,3,35,1,4
"7651",2195,"air",1,422,169.5,58,103,36,35,1,4
"7652",2195,"bus",0,422,31.07,290,75,10,35,1,4
"7653",2195,"car",0,422,80.18,285,0,0,35,1,4
"7654",2196,"train",0,422,65.55,263,80,3,70,1,4
"7655",2196,"air",1,422,169.5,58,103,36,70,1,4
"7656",2196,"bus",0,422,31.07,290,75,10,70,1,4
"7657",2196,"car",0,422,80.18,285,0,0,70,1,4
"7658",2197,"train",0,422,65.55,263,80,3,45,1,4
"7659",2197,"air",1,422,169.5,58,103,36,45,1,4
"7660",2197,"bus",0,422,31.07,290,75,10,45,1,4
"7661",2197,"car",0,422,80.18,285,0,0,45,1,4
"7662",2198,"train",0,422,65.55,263,80,3,70,1,4
"7663",2198,"air",1,422,169.5,58,103,36,70,1,4
"7664",2198,"bus",0,422,31.07,290,75,10,70,1,4
"7665",2198,"car",0,422,80.18,285,0,0,70,1,4
"7666",2199,"train",1,533,79.35,304,93,5,70,1,4
"7667",2199,"air",0,533,196.5,69,123,45,70,1,4
"7668",2199,"bus",0,533,33.43,370,95,7,70,1,4
"7669",2199,"car",0,533,101.27,347,0,0,70,1,4
"7670",2200,"train",0,533,79.35,304,93,5,70,1,4
"7671",2200,"air",1,533,196.5,69,123,45,70,1,4
"7672",2200,"bus",0,533,33.43,370,95,7,70,1,4
"7673",2200,"car",0,533,101.27,347,0,0,70,1,4
"7674",2201,"train",0,580,79.35,304,90,5,70,1,4
"7675",2201,"air",1,580,196.5,69,118,45,70,1,4
"7676",2201,"bus",0,580,33.43,370,90,7,70,1,4
"7677",2201,"car",0,580,110.2,369,0,0,70,1,4
"7678",2202,"train",1,602,81.35,304,105,5,45,1,4
"7679",2202,"air",0,602,196.5,69,128,45,45,1,4
"7680",2202,"bus",0,602,33.43,370,105,7,45,1,4
"7681",2202,"car",0,602,114.38,397,0,0,45,1,4
"7682",2203,"train",1,602,81.35,304,105,5,70,1,4
"7683",2203,"air",0,602,196.5,69,128,45,70,1,4
"7684",2203,"bus",0,602,33.43,370,105,7,70,1,4
"7685",2203,"car",0,602,114.38,397,0,0,70,1,4
"7686",2204,"train",0,539,78.8,304,80,5,70,1,4
"7687",2204,"air",1,539,188.5,69,110,45,70,1,4
"7688",2204,"bus",0,539,33.43,370,80,7,70,1,4
"7689",2204,"car",0,539,102.41,341,0,0,70,1,4
"7690",2205,"train",0,539,78.8,304,80,5,35,1,4
"7691",2205,"air",1,539,188.5,69,110,45,35,1,4
"7692",2205,"bus",0,539,33.43,370,80,7,35,1,4
"7693",2205,"car",0,539,102.41,341,0,0,35,1,4
"7694",2206,"train",0,539,78.8,304,80,5,45,1,4
"7695",2206,"air",1,539,188.5,69,110,45,45,1,4
"7696",2206,"bus",0,539,33.43,370,80,7,45,1,4
"7697",2206,"car",0,539,102.41,341,0,0,45,1,4
"7698",2207,"train",0,539,77.35,304,85,5,55,1,4
"7699",2207,"air",1,539,188.5,69,110,45,55,1,4
"7700",2207,"bus",0,539,33.43,370,85,7,55,1,4
"7701",2207,"car",0,539,102.41,341,0,0,55,1,4
"7702",2208,"train",1,539,70.25,285,75,5,25,2,3
"7703",2208,"air",0,539,183.75,69,99,45,25,2,3
"7704",2208,"car",0,539,102.41,341,0,0,25,2,3
"7705",2209,"train",1,539,70.25,285,75,5,70,2,3
"7706",2209,"air",0,539,183.75,69,99,45,70,2,3
"7707",2209,"car",0,539,102.41,341,0,0,70,2,3
"7708",2210,"train",1,539,70.25,285,75,5,15,2,3
"7709",2210,"air",0,539,183.75,69,99,45,15,2,3
"7710",2210,"car",0,539,102.41,341,0,0,15,2,3
"7711",2211,"train",1,539,70.25,285,75,5,45,2,3
"7712",2211,"air",0,539,183.75,69,99,45,45,2,3
"7713",2211,"car",0,539,102.41,341,0,0,45,2,3
"7714",2212,"train",1,539,70.25,285,75,5,25,2,3
"7715",2212,"air",0,539,183.75,69,99,45,25,2,3
"7716",2212,"car",0,539,102.41,341,0,0,25,2,3
"7717",2213,"train",1,539,70.25,285,75,5,31,2,3
"7718",2213,"air",0,539,183.75,69,99,45,31,2,3
"7719",2213,"car",0,539,102.41,341,0,0,31,2,3
"7720",2214,"train",1,539,70.25,285,75,5,70,2,3
"7721",2214,"air",0,539,183.75,69,99,45,70,2,3
"7722",2214,"car",0,539,102.41,341,0,0,70,2,3
"7723",2215,"train",1,539,70.25,285,75,5,35,2,3
"7724",2215,"air",0,539,183.75,69,99,45,35,2,3
"7725",2215,"car",0,539,102.41,341,0,0,35,2,3
"7726",2216,"train",1,539,70.25,285,75,5,25,2,3
"7727",2216,"air",0,539,183.75,69,99,45,25,2,3
"7728",2216,"car",0,539,102.41,341,0,0,25,2,3
"7729",2217,"train",1,539,70.25,285,75,5,70,2,3
"7730",2217,"air",0,539,183.75,69,99,45,70,2,3
"7731",2217,"car",0,539,102.41,341,0,0,70,2,3
"7732",2218,"train",1,539,70.25,285,75,5,70,2,3
"7733",2218,"air",0,539,183.75,69,99,45,70,2,3
"7734",2218,"car",0,539,102.41,341,0,0,70,2,3
"7735",2219,"train",1,539,70.25,285,75,5,31,2,3
"7736",2219,"air",0,539,183.75,69,99,45,31,2,3
"7737",2219,"car",0,539,102.41,341,0,0,31,2,3
"7738",2220,"train",0,539,70.25,285,75,5,70,2,3
"7739",2220,"air",1,539,183.75,69,99,45,70,2,3
"7740",2220,"car",0,539,102.41,341,0,0,70,2,3
"7741",2221,"train",0,539,70.25,285,75,5,70,2,3
"7742",2221,"air",1,539,183.75,69,99,45,70,2,3
"7743",2221,"car",0,539,102.41,341,0,0,70,2,3
"7744",2222,"train",0,539,70.25,285,75,5,70,2,3
"7745",2222,"air",1,539,183.75,69,99,45,70,2,3
"7746",2222,"car",0,539,102.41,341,0,0,70,2,3
"7747",2223,"train",0,539,70.25,285,75,5,25,2,3
"7748",2223,"air",1,539,183.75,69,99,45,25,2,3
"7749",2223,"car",0,539,102.41,341,0,0,25,2,3
"7750",2224,"train",0,539,70.25,285,75,5,70,2,3
"7751",2224,"air",1,539,183.75,69,99,45,70,2,3
"7752",2224,"car",0,539,102.41,341,0,0,70,2,3
"7753",2225,"train",0,539,70.25,285,75,5,70,2,3
"7754",2225,"air",1,539,183.75,69,99,45,70,2,3
"7755",2225,"car",0,539,102.41,341,0,0,70,2,3
"7756",2226,"train",0,539,70.25,285,75,5,70,2,3
"7757",2226,"air",1,539,183.75,69,99,45,70,2,3
"7758",2226,"car",0,539,102.41,341,0,0,70,2,3
"7759",2227,"train",0,539,70.25,285,75,5,70,2,3
"7760",2227,"air",1,539,183.75,69,99,45,70,2,3
"7761",2227,"car",0,539,102.41,341,0,0,70,2,3
"7762",2228,"train",0,539,70.25,285,75,5,70,2,3
"7763",2228,"air",1,539,183.75,69,99,45,70,2,3
"7764",2228,"car",0,539,102.41,341,0,0,70,2,3
"7765",2229,"train",0,539,70.25,285,75,5,70,2,3
"7766",2229,"air",1,539,183.75,69,99,45,70,2,3
"7767",2229,"car",0,539,102.41,341,0,0,70,2,3
"7768",2230,"train",0,539,70.25,285,75,5,70,2,3
"7769",2230,"air",1,539,183.75,69,99,45,70,2,3
"7770",2230,"car",0,539,102.41,341,0,0,70,2,3
"7771",2231,"train",0,539,70.25,285,75,5,55,2,3
"7772",2231,"air",1,539,183.75,69,99,45,55,2,3
"7773",2231,"car",0,539,102.41,341,0,0,55,2,3
"7774",2232,"train",0,539,70.25,285,75,5,70,2,3
"7775",2232,"air",1,539,183.75,69,99,45,70,2,3
"7776",2232,"car",0,539,102.41,341,0,0,70,2,3
"7777",2233,"train",0,539,70.25,285,75,5,70,2,3
"7778",2233,"air",1,539,183.75,69,99,45,70,2,3
"7779",2233,"car",0,539,102.41,341,0,0,70,2,3
"7780",2234,"train",0,539,70.25,285,75,5,35,2,3
"7781",2234,"air",1,539,183.75,69,99,45,35,2,3
"7782",2234,"car",0,539,102.41,341,0,0,35,2,3
"7783",2235,"train",0,539,70.25,285,75,5,70,2,3
"7784",2235,"air",1,539,183.75,69,99,45,70,2,3
"7785",2235,"car",0,539,102.41,341,0,0,70,2,3
"7786",2236,"train",0,539,70.25,285,75,5,70,2,3
"7787",2236,"air",1,539,183.75,69,99,45,70,2,3
"7788",2236,"car",0,539,102.41,341,0,0,70,2,3
"7789",2237,"train",0,539,70.25,285,75,5,70,2,3
"7790",2237,"air",1,539,183.75,69,99,45,70,2,3
